gene	chr	tpm	pcon	phicpm	pchcpm	patcpm	phichat	eatcpm	ehicpm	ehichat
D11Wsu47e,Fam104a	chr11	63.10329844	10	238	9.756700718	93.15410671	996.9288541	77.30336396	1074	645.3641493
Cpsf4l	chr11	5.584128446	6	116	4.970750227	0	227.6216838	30.36908493	939	342.9805235
Cdc42ep4	chr11	47.13253841	10	300	6.346851056	10.40848633	1018.614431	110.7510041	1174	702.7092778
Zpbp	chr11	0.1607611495	1	12	5.390828748	14.97931493	48.1873428	97.11076916	286	50.8022544
Gprc5c	chr11	75.8221454	10	348	5.680044224	8.813723882	877.0454664	4.686662699	1084	501.2260164
Slc9a3r1	chr11	123.6777455	6	312	4.610427299	15.99521118	831.9026848	43.25993701	1095	655.2123561
Nat9,Tmem104	chr11	33.21007248	4	153	4.108249044	14.07940797	348.2282443	45.17574022	1049	415.9392175
Fdxr	chr11	39.1166667	16	374	4.088455049	29.18052904	1054.465134	125.8267104	2043	710.3828385
Fads6	chr11	15.61808079	2	65	3.278572575	6.519210542	127.139603	29.18052904	451	146.4675023
Hid1	chr11	7.518918102	2	38	0	13.60606394	0	30.56223296	689	97.62977787
Cdr2l	chr11	26.49555908	5	112	4.231292148	19.62335169	281.2107639	85.7306255	1268	376.957419
Mrpl58	chr11	32.59431842	2	107	8.093053276	5.649102361	297.5325023	44.38252353	529	284.845518
Atp5h	chr11	216.8251228	5	98	15.76263829	20.33876113	648.8008287	69.27073313	895	218.1098185
Kctd2	chr11	32.44396505	5	138	9.40844782	11.74654618	536.9357238	59.74276201	1207	329.5936929
Slc16a5	chr11	2.872577762	3	94	5.541264482	0	157.0604023	42.30877915	827	245.6485306
Armc7	chr11	5.467325531	3	48	4.222391726	14.66379127	108.5181299	63.33937013	661	198.3189243
Nt5c	chr11	66.82143081	2	51	3.72125564	15.45464982	112.7507162	34.4516113	291	221.2471273
Jpt1	chr11	117.6986791	5	145	9.53623684	16.21017414	653.5433874	85.49842497	553	517.8049863
Sumo2	chr11	6.58095247	6	104	10.07453137	52.07904866	553.2605685	58.60327646	1232	324.7875971
Nup85	chr11	134.3261178	9	146	8.796998776	18.24143716	561.2429555	211.2068012	1730	428.2260698
Gga3,Mrps7	chr11	121.3371132	11	261	10.62661098	17.96472649	832.3514551	185.7573509	1667	839.6125622
Mif4gd	chr11	65.89529872	8	227	7.595845538	26.42392868	766.2350392	135.3322405	1995	727.3048362
Slc25a19	chr11	18.2842117	2	45	8.014974399	12.65398929	209.0844871	69.75445467	629	149.3734725
Grb2	chr11	40.45233871	20	402	5.319399634	43.33052599	1272.412932	195.2218064	3206	788.8049708
Tmem94	chr11	29.99624369	10	227	7.1556283	20.19607636	576.4984287	92.47235182	1774	366.3128138
Caskin2,Tsen54	chr11	77.88833925	17	320	6.097154117	42.95488716	1180.810036	124.2614318	2371	528.676093
Llgl2	chr11	277.6492853	3	161	6.352079641	15.7442575	366.1058286	61.75863757	1255	366.156788
Smim5	chr11	2.09574457	1	42	2.836680456	5.423138266	66.39828124	0	42	58.77028336
Recql5,Sap30bp	chr11	61.66900509	10	202	4.211045202	8.07331472	452.5682481	86.70753386	1867	455.9405982
B230344G16Rik	chr11	0.3895192575	1	15	0	0	0	8.07331472	202	33.60655308
Galk1	chr11	468.7607076	5	128	6.795565326	18.96084537	419.7929253	19.10075637	785	328.4970689
H3f3b	chr11	511.6281127	10	319	13.39812915	10.2294031	2563.489501	133.9719552	2114	933.2732209
Unk	chr11	33.0395669	19	575	6.982164917	29.70613519	2058.516484	174.2378596	2862	1887.138295
Unc13d	chr11	18.036633	5	199	3.636118079	0	400.0351662	102.8937551	1405	720.6677195
Wbp2	chr11	155.662173	13	371	7.092562766	62.95821682	1407.343324	101.5066337	2156	1103.584106
Trim47	chr11	7.609779502	1	19	0	0	0	29.70613519	575	68.02054469
Trim65	chr11	2.630355994	3	59	6.457339676	17.15376544	143.1343964	121.3493707	1607	223.4012361
Mrpl38	chr11	159.4674054	4	76	6.300812217	8.194124896	251.8346689	128.8875571	1678	264.4434619
Fbf1	chr11	22.94383623	3	71	5.189713484	7.53818639	162.7445867	99.83736038	1108	266.7028903
Acox1,Ten1	chr11	88.87766558	21	661	7.750518868	28.68501866	2586.888786	181.6675873	2141	983.939904
Evpl	chr11	5.494712415	1	16	3.138143072	0	20.68278298	22.39238443	165	37.46508493
Srp68	chr11	80.74484285	9	165	5.349546249	22.39238443	386.3586883	86.94874232	1636	342.8247669
Exoc7,Gm26730	chr11	50.88382745	2	22	3.914137789	21.71881722	46.47381911	28.68501866	885	71.77900159
Foxj1	chr11	5.481967183	1	17	4.790373796	12.19488764	59.97149752	0	224	39.48196657
Rnf157	chr11	19.25377277	2	73	4.479659102	8.904659128	311.7492023	16.55163156	430	169.5402094
Ubald2	chr11	38.40225053	9	206	4.468167148	16.55163156	478.4285361	61.00317875	1088	458.9036698
Prpsap1	chr11	48.8348968	2	23	7.988229161	12.00595691	68.7774753	51.07740309	826	71.14840015
Ube2o	chr11	57.57448537	4	81	5.448591332	21.20840515	259.6251077	96.27185795	953	244.6923105
Rhbdf2	chr11	26.29613663	1	9	4.791677118	5.807386388	24.87670309	42.79975845	215	29.6806768
1810032O08Rik	chr11	26.4970988	9	172	4.842278269	8.47587935	318.7919982	172.6017944	1249	377.1049955
St6galnac2	chr11	9.992808559	1	14	4.298163932	7.069267758	29.98188862	57.91754193	518	87.02775956
Jmjd6,Mettl23	chr11	165.3294787	6	215	6.616188995	42.79975845	709.0383903	109.2564634	1899	985.9803037
Mfsd11,Srsf2	chr11	297.5484248	16	518	10.06707094	57.91754193	3220.027104	146.2714191	2504	1158.06525
Snhg20	chr11	29.75919539	7	143	6.171954464	6.659994362	350.3947567	66.2667049	987	338.3883158
Sec14l1	chr11	212.0585505	6	181	8.417177706	36.13319937	914.0256801	28.13538972	1483	432.4127289
Tnrc6c	chr11	22.29687393	1	8	7.390364651	44.7624502	36.62102506	0	8	9.455275592
Tmc6,Tmc8	chr11	16.35733654	6	163	3.656874968	10.17029596	350.5760197	45.97460206	1224	373.0372534
Gm20708,Syngr2	chr11	133.9704636	3	71	7.374057219	8.384396572	214.739756	41.81726976	781	144.9562405
Afmid,Tk1	chr11	50.04823183	7	237	4.044419254	0	389.3252031	54.03147238	1419	497.6349568
Birc5	chr11	326.6369292	13	458	7.375605783	12.94501592	1279.485242	99.6439337	2478	929.1915881
Tha1	chr11	0.5091730722	2	30	0	0	0	16.47654855	805	73.12643842
Socs3	chr11	118.9368364	8	275	12.13437327	11.6278942	1886.679778	34.71172048	1642	564.4455555
Pgs1	chr11	46.29082056	8	388	9.792700712	21.76670456	1817.795732	41.04945867	2243	1104.768303
Fignl1	chr11	174.8209722	14	286	9.691017345	97.11076916	1210.787063	48.03057045	1672	446.0915306
Cyth1	chr11	44.06906324	2	48	4.557084825	108.2981381	179.7263295	30.43678497	112	180.6305103
Cant1	chr11	26.05262551	2	44	7.126496656	20.34141797	172.1126679	9.795893347	72	89.83115938
Cbx8	chr11	15.47925963	5	59	4.259444492	49.00411113	260.671103	53.37579449	981	137.1240357
Cbx4	chr11	24.12304683	9	146	6.687164212	28.92234384	595.8864804	88.77303326	865	268.5249298
Gm26888	chr11	0.9595455954	8	180	3.740223789	6.286986548	266.0415197	45.06517203	665	348.9936676
Ccdc40,Tbc1d16	chr11	17.53178724	2	217	3.462476748	16.06692749	749.5478243	10.86901506	445	112.1080405
Gaa	chr11	100.8699079	5	161	4.804882951	14.90653188	494.8133597	42.111977	902	314.0479428
Eif4a3	chr11	218.7257445	2	27	9.260062293	11.26100899	91.96979374	38.28311105	291	96.54734259
Sgsh,Slc26a11	chr11	20.3282406	5	96	5.927289153	22.31851144	238.944214	27.97486581	1067	210.6219625
Rnf213	chr11	107.294858	6	227	3.75129402	8.163864057	429.8513591	53.39052218	929	484.469022
Endov	chr11	3.448052805	5	64	12.89410633	30.11924699	385.4513422	69.65310931	667	218.2234108
Rptor	chr11	41.10647051	4	59	7.64554049	24.84646967	240.4483615	30.11924699	149	127.4442278
Chmp6	chr11	66.7843025	9	172	7.358891654	13.7346289	473.9426952	85.85116397	1389	449.3267909
Gm11766	chr11	0.6521320982	7	159	2.75160938	0	191.44807	54.16044674	1598	333.665765
Baiap2	chr11	48.93220772	9	259	6.625683373	26.43528021	1186.706086	53.88248754	1737	613.9483921
Cep131	chr11	21.41007055	2	74	4.045448669	14.25663129	225.9991586	40.14785864	530	274.5651406
Ndufaf8,Tepsin	chr11	29.95547053	13	272	6.460469193	29.29663677	972.3147734	99.99263092	1364	565.2789439
Slc38a10	chr11	73.1594981	1	17	4.37116325	42.54752862	57.21730552	22.21710145	157	57.02565277
Bahcc1	chr11	0.5140044836	9	157	7.362797146	22.21710145	526.6486756	155.5379359	971	516.399104
Actg1	chr11	232.5035708	7	156	11.22976955	10.3910496	731.6487918	86.82139582	771	507.8627706
Grb10	chr11	752.1942984	3	32	7.794353513	9.7403532	109.3222155	110.4560363	1133	133.4289789
Faap100	chr11	10.12619409	2	69	3.239346401	17.31281657	172.9328494	21.24227147	414	323.6138887
Nploc4	chr11	90.69810973	3	56	7.447966639	19.41632099	156.3436771	28.61942572	480	208.8601375
Ccdc137,Oxld1	chr11	46.4601557	3	66	4.894146505	7.377154249	132.0597584	67.05940206	346	251.891468
Arl16,Hgs	chr11	14.27760103	7	134	6.675875992	37.25203147	548.5217225	76.27960622	2542	462.1628879
Mrpl12	chr11	36.18631952	7	157	6.374814856	21.67909864	469.1270214	103.2334945	3420	497.3664728
Gm16755	chr11	1.17121993	10	308	11.1168921	0	1578.437338	212.1141701	4043	930.1514362
Slc25a10	chr11	43.7336552	10	359	4.742077244	9.262492159	767.0847604	169.1417223	3922	963.832324
Mcrip1	chr11	30.36641945	9	335	5.619008813	30.3107088	1157.730537	154.6407732	3993	1173.648027
Ppp1r27	chr11	0.8629195843	7	204	5.619008813	2.911193855	705.0060582	149.3616426	2794	688.9196989
P4hb	chr11	567.0167317	9	448	7.266176786	61.43164933	1642.893376	108.2062595	3249	1440.137274
Arhgdia	chr11	332.0641409	12	378	7.266176786	23.8139099	1386.191286	211.5842884	3663	1299.451646
Alyref,Anapc11	chr11	120.9009962	18	717	13.61222698	31.32612635	3588.613299	275.3506299	5276	2337.983982
Pcyt2	chr11	43.37906888	5	173	6.3550074	10.08934331	466.983963	92.52777327	2262	707.2039313
Sirt7	chr11	17.92276311	1	12	14.59858895	12.51100636	79.45064426	0	179	14.62926668
Gm17586,Mafg	chr11	44.50017277	24	745	9.695416702	27.97974426	3080.284153	232.5186445	5091	2128.973389
Aspscr1	chr11	60.62408512	6	167	8.232027026	10.36473482	612.3882652	81.54457272	1945	461.7139083
Cenpx,Lrrc45	chr11	108.4254265	4	85	4.193081053	11.28499045	265.142034	78.70269221	1313	258.1335537
Rac3	chr11	24.89528373	2	27	5.001183229	24.13969834	79.2175511	21.82637195	315	51.58623861
Dcxr	chr11	71.94840014	5	78	4.285579242	9.7403532	196.3965381	104.7501333	1621	224.1768283
Gps1,Rfng	chr11	61.03755203	6	107	6.829310017	8.256155801	413.0799281	87.66901505	1391	284.3697718
Dus1l	chr11	100.1562529	6	109	5.033555799	10.87266029	247.3481329	94.39916647	1200	386.1399559
Fasn	chr11	84.6507746	10	220	8.376810404	28.12254564	1034.686654	95.92311214	1557	409.8874274
Ccdc57	chr11	5.053449854	4	68	5.38019006	4.619066603	142.9254651	79.37381161	741	186.7722849
Slc16a3	chr11	120.0545401	4	105	7.712972795	6.524047507	420.1668569	48.22458118	533	230.0328766
Csnk1d	chr11	164.2824695	15	371	9.731890524	40.37860568	1351.145859	100.5092928	975	762.2782913
Cd7	chr11	0.3219707237	1	25	0	0	0	40.37860568	371	91.04756463
Tex19.2	chr11	0.8787783908	1	14	0	0	0	40.37860568	371	50.98663619
Tex19.1	chr11	178.6664937	2	39	4.688717761	6.381694886	68.76075578	66.97243571	489	146.9137383
Hexdc,Ogfod3	chr11	35.06525017	6	118	4.113055244	26.59383003	454.7786539	102.5257619	667	345.5912771
Cybc1	chr11	28.2733721	3	69	10.60980238	15.33983755	161.013039	58.63342028	260	288.0832055
Narf	chr11	46.88744398	5	129	6.595391036	32.03959025	574.4105064	74.54554718	336	320.2617127
Foxk2	chr11	42.24286189	2	41	9.01699851	8.38603351	149.0176228	56.26543634	207	174.3081959
Wdr45b	chr11	82.7275708	5	78	8.301966343	24.22584609	304.3847854	48.81165727	233	167.7418335
B3gntl1	chr11	7.752300013	3	61	5.11291562	23.85682198	246.6356144	0	78	88.63506049
Metrnl	chr11	27.35490458	1	17	4.723858706	8.262343603	51.62273518	0	34	19.17026865
Sec61g	chr11	3.771506767	9	126	8.947916453	19.73939216	484.5861391	20.6557185	229	135.8952843
Egfr	chr11	14.99885169	2	25	5.068193797	11.09295639	93.66210373	8.552532867	120	28.93357523
Fbxo48	chr11	3.685721421	2	27	4.082009618	12.10318563	76.15236235	28.29192503	233	88.05719178
Ppp3r1	chr11	55.96134219	2	43	9.647041221	15.80331323	175.1214852	26.07105859	105	106.0724927
Pno1,Wdr92	chr11	151.662485	3	69	8.7621728	26.07105859	236.4281213	15.80331323	115	222.611344
C1d	chr11	37.22870033	1	12	8.672238592	9.869030107	47.17420525	0	36	48.87111214
Meis1	chr11	51.27374461	5	76	12.52045403	36.86617238	335.9733107	4.548819679	434	123.2629288
Spred2	chr11	33.17461256	15	296	12.82347475	18.23813841	1825.87762	9.923727261	597	320.1723588
Actr2	chr11	114.9909211	1	19	11.02145148	27.98469764	89.81874824	80.19324297	500	86.4383621
Gm12031	chr11	9.490484258	1	32	0	0	0	80.19324297	500	145.5803993
Rab1a	chr11	194.0615659	16	500	7.580803161	80.19324297	2274.693739	95.12403714	988	492.8148977
Cep68	chr11	30.49249959	2	45	5.495080878	21.51859809	122.2412851	82.25415328	637	149.0684306
Slc1a4	chr11	43.56850433	1	9	5.147662794	25.79857442	41.04813122	80.01483226	439	26.71811607
Sertad2	chr11	32.22462902	9	252	6.022820753	38.59098714	1367.799037	188.3135927	1537	519.3546548
Gm12037,Lgalsl	chr11	89.05434228	3	39	6.609839774	7.210250306	138.8947722	4.374218519	76	63.25980191
Ugp2	chr11	137.666861	2	31	5.902115995	47.25999288	102.8867679	3.642483963	31	0
Ehbp1	chr11	31.4808719	3	29	7.418015399	42.83126792	118.7962529	28.54451534	29	54.30809924
Gm12050	chr11	0	1	9	3.308475018	14.35290452	18.85362301	42.83126792	29	36.86780263
Tmem17	chr11	6.283506017	1	10	16.2542843	5.995205205	35.45447623	42.83126792	29	40.96422514
Gm12052	chr11	0.1363345428	1	10	0	8.196405617	0	42.83126792	29	40.96422514
B3gnt2	chr11	1.617854142	1	9	6.649330103	0	39.23753259	9.675690734	210	26.47256884
Zrsr1	chr11	21.47017687	3	57	5.176193554	18.80974723	141.6056235	43.15611875	644	160.3783281
Commd1,Gm28048	chr11	18.58540933	10	210	4.980855175	9.675690734	617.693273	197.9154629	1418	699.6154947
Cct4	chr11	653.2376005	14	325	8.748052178	23.63797945	1305.037286	147.9633407	1417	746.6946464
Fam161a	chr11	39.40005584	7	161	5.008326846	18.09225842	462.0537221	148.8891886	1441	512.1431392
Xpo1	chr11	218.4381826	19	317	11.67220664	76.56456981	1602.341312	128.8543466	1736	581.5913034
Usp34	chr11	164.1960513	1	17	0	0	0	26.69710043	407	63.09100022
Ahsa2	chr11	20.6980437	6	86	8.817814438	28.48901711	384.528438	168.2524515	1153	278.204012
0610010F05Rik	chr11	39.29682719	1	15	5.395557694	23.65863382	77.57723221	25.33165975	55	48.46883484
Pex13,Pus10	chr11	105.8362026	4	55	7.799539183	25.33165975	177.7190611	89.56665234	257	232.3080056
Rel	chr11	1.176613843	6	146	9.544484933	29.98343078	829.6611597	53.82067686	258	108.586477
Pnpt1	chr11	158.9174667	1	27	9.028705848	13.94536863	99.28178138	22.77571029	270	123.0710854
Ppp4r3b	chr11	95.94800723	8	270	10.91021965	22.77571029	1230.710854	86.09950112	496	259.8742632
Cfap36	chr11	28.03165537	1	18	5.226116374	23.51158266	65.23886741	22.77571029	270	82.04739025
Prorsd1	chr11	20.45533047	3	56	8.771077771	18.40312578	165.4274056	60.1189341	544	181.3000943
Mtif2	chr11	40.47766717	3	74	5.634709964	7.103799761	193.150468	74.59108953	395	254.7031621
Clhc1,Rps27a	chr11	101.4294993	9	200	13.52589453	30.23942405	658.1300628	74.23117553	610	606.5803894
Rtn4	chr11	187.8896529	8	139	11.7685848	25.9485397	676.7493133	37.34322381	354	185.9822623
Sfi1	chr11	97.34007457	2	220	0	0	0	258.417602	220	3887.83787
Eif4enif1	chr11	107.5591125	5	95	10.31197379	20.35929485	367.4394306	33.6096144	881	240.5894563
Il9r	chr11	0.08826846637	1	10	4.414330524	0	27.23748273	8.111531595	128	17.41867321
Snrnp25	chr11	45.0242066	3	44	4.414330524	12.60596656	119.844924	34.66191613	179	158.0185897
Rhbdf1	chr11	59.90928818	1	21	10.20267415	11.38052315	112.3518536	12.60596656	44	57.19871373
Nprl3	chr11	16.65849113	2	30	4.961201847	15.16986138	67.53907701	20.71749816	172	63.0567101
Sh3pxd2b	chr11	14.07150959	9	128	3.700638473	8.111531595	222.9590171	141.2869522	601	428.0473497
Ubtd2	chr11	43.78257696	4	48	10.68357844	16.95560239	296.7712959	56.05873062	534	108.5216075
Stk10	chr11	29.76008683	5	68	4.606529557	26.69567337	195.0077651	53.19053546	577	151.0350471
Fbxw11	chr11	134.4362258	13	340	11.70221228	39.56528304	1507.107006	51.76280735	801	350.1355711
Drg1	chr11	201.4283693	5	215	10.17289909	26.07747792	813.7046507	67.33022212	798	564.1895576
Patz1	chr11	65.49421336	3	83	5.199606849	17.0352229	230.9815216	30.01953066	527	286.6045918
Fgf18	chr11	1.339046604	1	21	3.283808167	27.59992287	53.39265099	47.66394232	21	139.6911726
Npm1	chr11	900.3445352	1	21	12.56874635	47.66394232	139.6911726	27.59992287	21	53.39265099
Pik3ip1	chr11	20.82012343	9	267	3.998870128	22.40356789	538.0538773	73.80349444	2760	578.415896
Ranbp17	chr11	30.64730586	2	23	8.204489812	45.02760641	93.17638417	0	35	33.89631329
Limk2	chr11	434.9159981	8	240	4.670071987	8.38603351	692.0005961	74.69559321	2655	478.8511637
Rnf185	chr11	41.42201632	7	120	9.271540252	20.48417879	397.379674	68.81164895	1777	266.1843323
Smtn	chr11	73.96610778	5	99	11.92207282	19.78704476	524.5079539	45.90444544	587	205.8732121
Pank3	chr11	61.27745551	3	101	8.030594851	45.6852105	398.7550643	38.3392693	218	138.2746396
Rars	chr11	330.3082067	5	77	4.633164452	14.71009726	162.4705523	68.21325474	229	210.5959543
Wwc1	chr11	66.04874135	4	44	3.990077308	8.147344096	79.90924014	0	207	69.51761421
Morc2a	chr11	71.62546772	10	191	12.13201571	45.90444544	1013.50811	67.78596519	954	243.0265675
Osbp2	chr11	3.976692488	1	19	2.756683635	23.12821076	53.84321264	7.660890951	127	60.19667812
4921536K21Rik,Dusp18	chr11	32.20870388	1	63	14.13657974	7.660890951	273.8860085	31.00789452	216	237.4425098
Slc35e4	chr11	9.759359652	5	216	6.679511965	31.00789452	814.088605	40.09792142	628	624.8495907
Tcn2	chr11	238.7533629	4	113	4.289980165	11.62439961	220.9297361	44.15963443	546	331.5540422
Pes1	chr11	62.96908852	7	232	7.919157549	13.15173991	594.7420243	42.63229413	640	305.7489506
Gal3st1	chr11	2.969089563	2	63	2.412187901	0	75.20589298	13.15173991	315	126.183107
Mat2b	chr11	73.52133796	1	17	5.623911607	4.7075853	41.52174833	40.93921418	275	57.56806336
Hmmr,Nudcd2	chr11	356.3336648	6	275	7.993249285	40.93921418	931.2480837	70.85415226	409	538.0255757
Ccng1	chr11	338.245329	3	126	6.97809114	27.81922779	333.9948548	79.26655335	382	349.0671185
Mtfp1	chr11	24.23496002	7	110	7.688868655	11.49317828	367.3459618	35.46392688	690	302.2339616
Rnf215	chr11	32.76937986	3	57	9.961979736	12.10851818	250.9229525	27.80303593	458	167.4523142
Ccdc157,Sf3a1	chr11	121.5347027	6	158	7.256409824	15.90248547	525.7771927	63.69981147	621	559.0847044
Tbc1d10a	chr11	41.01745336	3	86	9.489809793	28.19756455	375.4326555	27.80303593	439	192.020195
Castor1	chr11	89.62518678	10	213	5.325542039	11.90055046	556.7500264	67.70174648	1028	571.8350571
Lif	chr11	16.60012359	23	676	7.219427747	7.142774702	1580.06195	24.64370359	1969	591.6709007
Gm11959	chr11	0	10	258	3.253896247	0	385.5701867	10.25270228	1252	265.6438574
Pwwp2a	chr11	42.09811741	6	129	8.600152174	32.26257028	719.701051	37.87225889	493	188.0874302
Ttc1	chr11	126.293049	1	14	13.73471904	12.4436026	52.96442729	32.26257028	129	78.10709081
Ublcp1	chr11	19.9326647	4	79	8.907542435	20.59553538	272.7519024	74.94048128	251	280.3510179
Rnf145	chr11	123.0724106	2	57	10.00273598	29.84538218	213.4083836	30.08044798	94	196.7956764
Clint1	chr11	202.0397636	3	84	6.833160002	12.31202656	197.6413223	0	124	110.7077394
Mtmr3	chr11	63.10277339	4	101	6.827071926	13.11059983	298.6086451	37.24593276	308	195.7933332
Lsm11	chr11	8.705419399	1	21	4.881452065	31.00389458	69.14140682	24.04160755	57	82.24905219
Thg1l	chr11	29.10620104	3	57	4.854345187	24.04160755	223.2474274	45.12483638	138	144.8677095
Gm12166	chr11	29.9059658	1	20	3.559112649	0	41.65882282	0	94	0
Adam19	chr11	36.41688033	4	146	3.559112649	20.61874447	304.1094066	0	179	48.27194193
Ascc2	chr11	37.23703438	8	172	6.099434372	10.84875625	458.5164117	46.65055104	1025	296.9430576
Med7	chr11	24.15084517	2	26	8.573418908	26.47001693	147.6544276	0	26	0
Uqcr10,Zmat5	chr11	368.045249	3	41	6.100675414	21.64259116	92.63927573	23.95935608	282	89.95702928
Nf2	chr11	49.90284081	1	11	5.463026779	14.46870868	25.68774007	15.67780405	1589	51.41073692
Nipsnap1	chr11	64.9111373	1	12	0	4.135290617	0	15.67780405	1589	56.08444027
Rack1	chr11	2728.125291	10	376	6.117455468	19.40596097	706.3342503	97.45675451	2425	1058.502755
Trim41	chr11	58.82397438	11	668	5.884363708	44.81832807	2337.514602	83.27625726	2722	1346.597581
Gm12184,Trim7	chr11	21.32157252	3	105	3.452089646	0	155.8524685	87.87462992	1234	304.83365
Irgm1	chr11	35.58439129	2	26	3.289971229	0	64.56194672	14.13640108	845	120.9894228
Thoc5	chr11	64.02212998	1	17	5.478581103	5.76459512	48.94473381	15.67780405	1589	79.45295705
Zfp62	chr11	51.14699232	25	698	13.38762539	14.13640108	2849.623752	177.5511979	3344	1156.530445
Mgat1	chr11	54.04444355	2	100	6.41048244	48.75295935	348.1971503	14.13640108	754	408.2555518
Olfr1393	chr11	0.03673219381	1	21	0	0	0	14.13640108	698	85.73366588
Cnot6	chr11	85.72894848	2	30	9.674860516	22.07664798	115.4417365	13.54026091	76	81.51617321
